================================================================================
     Mem Size       Disk Size        Size/Evt      MissZip/Mem  items  (X) Container Name (X=Tree|Branch)
       1.107 kb        0.373 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::BTagging_v1>_BTagging_AntiKt4Track
       1.172 kb        0.373 kb        0.037 kb        0.000       10  (B) TileTrackMuFeatureContainer_p3_HLT_TileTrackMuFeatureContainer
       1.113 kb        0.374 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::BTagging_v1>_BTagging_AntiKt4LCTopo
       1.178 kb        0.375 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::JetRoI_v2>_HLT_xAOD__JetRoIContainer_L1TopoJet
       1.178 kb        0.375 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tcemsubjesFS
       1.178 kb        0.375 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a3ionemsubjesFS
       1.178 kb        0.375 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4ionemsubjesFS
       1.154 kb        0.375 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tcemsubFS
       1.178 kb        0.375 kb        0.037 kb        0.000       10  (B) TrigMissingETContainer_p3_HLT_TrigMissingETContainer_EFJetEtSum
       1.178 kb        0.375 kb        0.037 kb        0.000       10  (B) TrigMissingETContainer_p3_HLT_TrigMissingETContainer_L2JetEtSum
       1.166 kb        0.376 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tclcwsubFS
       1.184 kb        0.377 kb        0.038 kb        0.000       10  (B) TrigPassFlagsCollection_p1_HLT_TrigPassFlagsCollection_passflags
       1.160 kb        0.377 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tcemsubFS
       1.184 kb        0.377 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tclcwsubjesFS
