Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 311170 to 311170
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 311170 to run 311170  lasting from Fri Oct 21 18:53:49 2016 UTC to Sat Oct 22 12:39:09 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 21 20:24:03 2016 UTC-Fri Oct 21 20:24:03 2016 UTC (0.001 )  Time stamp start 1477081443124564085 end 1477081443123564085  Run 311170, LB 97, lumi 11.50
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:07:49 2016 UTC-Sat Oct 22 07:07:49 2016 UTC (0.001 )  Time stamp start 1477120069374440145 end 1477120069373440145  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:07:54 2016 UTC-Sat Oct 22 07:07:54 2016 UTC (0.001 )  Time stamp start 1477120074933338245 end 1477120074932338245  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:07:59 2016 UTC-Sat Oct 22 07:07:59 2016 UTC (0.001 )  Time stamp start 1477120079576889900 end 1477120079575889900  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:08 2016 UTC-Sat Oct 22 07:08:08 2016 UTC (0.001 )  Time stamp start 1477120088008627180 end 1477120088007627030  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:14 2016 UTC-Sat Oct 22 07:08:14 2016 UTC (0.001 )  Time stamp start 1477120094891521275 end 1477120094890521275  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:20 2016 UTC-Sat Oct 22 07:08:20 2016 UTC (0.001 )  Time stamp start 1477120100505729950 end 1477120100504729950  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:27 2016 UTC-Sat Oct 22 07:08:27 2016 UTC (0.001 )  Time stamp start 1477120107616965335 end 1477120107615965335  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:32 2016 UTC-Sat Oct 22 07:08:32 2016 UTC (0.001 )  Time stamp start 1477120112159930325 end 1477120112158930325  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:36 2016 UTC-Sat Oct 22 07:08:36 2016 UTC (0.001 )  Time stamp start 1477120116868687650 end 1477120116867687650  Run 311170, LB 789, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:44 2016 UTC-Sat Oct 22 07:08:44 2016 UTC (0.001 )  Time stamp start 1477120124552546405 end 1477120124551546405  Run 311170, LB 790, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:50 2016 UTC-Sat Oct 22 07:08:50 2016 UTC (0.001 )  Time stamp start 1477120130329065930 end 1477120130328065930  Run 311170, LB 790, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:55 2016 UTC-Sat Oct 22 07:08:55 2016 UTC (0.001 )  Time stamp start 1477120135111146295 end 1477120135110146295  Run 311170, LB 790, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:08:58 2016 UTC-Sat Oct 22 07:08:58 2016 UTC (0.001 )  Time stamp start 1477120138702476340 end 1477120138701476340  Run 311170, LB 790, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:09:02 2016 UTC-Sat Oct 22 07:09:02 2016 UTC (0.001 )  Time stamp start 1477120142654487825 end 1477120142653487525  Run 311170, LB 790, lumi 6.81
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:09:53 2016 UTC-Sat Oct 22 07:09:53 2016 UTC (0.001 )  Time stamp start 1477120193192827480 end 1477120193191827355  Run 311170, LB 791, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:10:01 2016 UTC-Sat Oct 22 07:10:01 2016 UTC (0.001 )  Time stamp start 1477120201633216625 end 1477120201632216625  Run 311170, LB 791, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:10:08 2016 UTC-Sat Oct 22 07:10:08 2016 UTC (0.001 )  Time stamp start 1477120208056915305 end 1477120208055915305  Run 311170, LB 791, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:10:15 2016 UTC-Sat Oct 22 07:10:15 2016 UTC (0.001 )  Time stamp start 1477120215684328605 end 1477120215683328605  Run 311170, LB 791, lumi 6.80
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:10:20 2016 UTC-Sat Oct 22 07:10:20 2016 UTC (0.000 )  Time stamp start 1477120220369996215 end 1477120220369995915  Run 311170, LB 791, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:12:02 2016 UTC-Sat Oct 22 07:12:02 2016 UTC (0.001 )  Time stamp start 1477120322662145765 end 1477120322661145765  Run 311170, LB 793, lumi 6.79
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:12:06 2016 UTC-Sat Oct 22 07:12:06 2016 UTC (0.001 )  Time stamp start 1477120326737901410 end 1477120326736901410  Run 311170, LB 793, lumi 6.79
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:12:14 2016 UTC-Sat Oct 22 07:12:14 2016 UTC (0.001 )  Time stamp start 1477120334970093800 end 1477120334969093500  Run 311170, LB 793, lumi 6.79
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:12:23 2016 UTC-Sat Oct 22 07:12:23 2016 UTC (0.001 )  Time stamp start 1477120343047088145 end 1477120343046088145  Run 311170, LB 793, lumi 6.79
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:12:49 2016 UTC-Sat Oct 22 07:12:49 2016 UTC (0.001 )  Time stamp start 1477120369073271955 end 1477120369072271955  Run 311170, LB 794, lumi 6.78
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:12:54 2016 UTC-Sat Oct 22 07:12:54 2016 UTC (0.001 )  Time stamp start 1477120374448546350 end 1477120374447546350  Run 311170, LB 794, lumi 6.78
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:13:00 2016 UTC-Sat Oct 22 07:13:00 2016 UTC (0.001 )  Time stamp start 1477120380988238025 end 1477120380987238025  Run 311170, LB 794, lumi 6.78
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:13:06 2016 UTC-Sat Oct 22 07:13:06 2016 UTC (0.001 )  Time stamp start 1477120386991687075 end 1477120386990687075  Run 311170, LB 794, lumi 6.78
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:13:12 2016 UTC-Sat Oct 22 07:13:12 2016 UTC (0.001 )  Time stamp start 1477120392382611025 end 1477120392381611025  Run 311170, LB 794, lumi 6.78
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:20:14 2016 UTC-Sat Oct 22 07:20:14 2016 UTC (0.001 )  Time stamp start 1477120814941524960 end 1477120814940524960  Run 311170, LB 803, lumi 6.44
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:28:05 2016 UTC-Sat Oct 22 07:28:05 2016 UTC (0.001 )  Time stamp start 1477121285778378510 end 1477121285777378510  Run 311170, LB 811, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:28:44 2016 UTC-Sat Oct 22 07:28:44 2016 UTC (0.001 )  Time stamp start 1477121324466339130 end 1477121324465339005  Run 311170, LB 811, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:28:49 2016 UTC-Sat Oct 22 07:28:49 2016 UTC (0.001 )  Time stamp start 1477121329225846975 end 1477121329224846975  Run 311170, LB 811, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:28:54 2016 UTC-Sat Oct 22 07:28:54 2016 UTC (0.001 )  Time stamp start 1477121334597749750 end 1477121334596749750  Run 311170, LB 811, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:02 2016 UTC-Sat Oct 22 07:29:02 2016 UTC (0.001 )  Time stamp start 1477121342684081575 end 1477121342683081575  Run 311170, LB 811, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:16 2016 UTC-Sat Oct 22 07:29:16 2016 UTC (0.001 )  Time stamp start 1477121356157806390 end 1477121356156806390  Run 311170, LB 812, lumi 6.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:20 2016 UTC-Sat Oct 22 07:29:20 2016 UTC (0.001 )  Time stamp start 1477121360899452325 end 1477121360898452175  Run 311170, LB 812, lumi 6.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:31 2016 UTC-Sat Oct 22 07:29:31 2016 UTC (0.001 )  Time stamp start 1477121371084151415 end 1477121371083151415  Run 311170, LB 812, lumi 6.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:37 2016 UTC-Sat Oct 22 07:29:37 2016 UTC (0.001 )  Time stamp start 1477121377974097850 end 1477121377973097850  Run 311170, LB 812, lumi 6.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:41 2016 UTC-Sat Oct 22 07:29:41 2016 UTC (0.001 )  Time stamp start 1477121381700121920 end 1477121381699121920  Run 311170, LB 812, lumi 6.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:29:57 2016 UTC-Sat Oct 22 07:29:57 2016 UTC (0.001 )  Time stamp start 1477121397914652240 end 1477121397913652240  Run 311170, LB 812, lumi 6.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:30:09 2016 UTC-Sat Oct 22 07:30:09 2016 UTC (0.001 )  Time stamp start 1477121409430710010 end 1477121409429710010  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:30:20 2016 UTC-Sat Oct 22 07:30:20 2016 UTC (0.001 )  Time stamp start 1477121420110233945 end 1477121420109233945  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:30:28 2016 UTC-Sat Oct 22 07:30:28 2016 UTC (0.001 )  Time stamp start 1477121428065385455 end 1477121428064385455  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:30:33 2016 UTC-Sat Oct 22 07:30:33 2016 UTC (0.001 )  Time stamp start 1477121433096420975 end 1477121433095420675  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:30:39 2016 UTC-Sat Oct 22 07:30:39 2016 UTC (0.001 )  Time stamp start 1477121439264519950 end 1477121439263519950  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:30:49 2016 UTC-Sat Oct 22 07:30:49 2016 UTC (0.001 )  Time stamp start 1477121449959217280 end 1477121449958217155  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:02 2016 UTC-Sat Oct 22 07:31:02 2016 UTC (0.001 )  Time stamp start 1477121462459963615 end 1477121462458963615  Run 311170, LB 813, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:07 2016 UTC-Sat Oct 22 07:31:07 2016 UTC (0.001 )  Time stamp start 1477121467418674075 end 1477121467417674075  Run 311170, LB 814, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:14 2016 UTC-Sat Oct 22 07:31:14 2016 UTC (0.001 )  Time stamp start 1477121474228906990 end 1477121474227906990  Run 311170, LB 814, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:20 2016 UTC-Sat Oct 22 07:31:20 2016 UTC (0.001 )  Time stamp start 1477121480659086345 end 1477121480658086345  Run 311170, LB 814, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:25 2016 UTC-Sat Oct 22 07:31:25 2016 UTC (0.001 )  Time stamp start 1477121485282349800 end 1477121485281349800  Run 311170, LB 814, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:37 2016 UTC-Sat Oct 22 07:31:37 2016 UTC (0.001 )  Time stamp start 1477121497143676360 end 1477121497142676360  Run 311170, LB 814, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:46 2016 UTC-Sat Oct 22 07:31:46 2016 UTC (0.001 )  Time stamp start 1477121506798769590 end 1477121506797769290  Run 311170, LB 814, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:54 2016 UTC-Sat Oct 22 07:31:54 2016 UTC (0.001 )  Time stamp start 1477121514699215185 end 1477121514698215185  Run 311170, LB 814, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:31:58 2016 UTC-Sat Oct 22 07:31:58 2016 UTC (0.001 )  Time stamp start 1477121518450908695 end 1477121518449908400  Run 311170, LB 814, lumi 6.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:32:07 2016 UTC-Sat Oct 22 07:32:07 2016 UTC (0.001 )  Time stamp start 1477121527975869025 end 1477121527974869025  Run 311170, LB 815, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:32:15 2016 UTC-Sat Oct 22 07:32:15 2016 UTC (0.001 )  Time stamp start 1477121535795624520 end 1477121535794624350  Run 311170, LB 815, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:32:23 2016 UTC-Sat Oct 22 07:32:23 2016 UTC (0.001 )  Time stamp start 1477121543553205395 end 1477121543552205395  Run 311170, LB 815, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:32:29 2016 UTC-Sat Oct 22 07:32:29 2016 UTC (0.000 )  Time stamp start 1477121549784216715 end 1477121549784216540  Run 311170, LB 815, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:32:34 2016 UTC-Sat Oct 22 07:32:34 2016 UTC (0.001 )  Time stamp start 1477121554721874340 end 1477121554720874340  Run 311170, LB 815, lumi 6.28
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:34:28 2016 UTC-Sat Oct 22 07:34:28 2016 UTC (0.001 )  Time stamp start 1477121668742494015 end 1477121668741494015  Run 311170, LB 817, lumi 6.27
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:34:54 2016 UTC-Sat Oct 22 07:34:54 2016 UTC (0.001 )  Time stamp start 1477121694110310850 end 1477121694109310850  Run 311170, LB 817, lumi 6.27
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:35:03 2016 UTC-Sat Oct 22 07:35:03 2016 UTC (0.001 )  Time stamp start 1477121703626216825 end 1477121703625216825  Run 311170, LB 817, lumi 6.27
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:35:10 2016 UTC-Sat Oct 22 07:35:10 2016 UTC (0.001 )  Time stamp start 1477121710747307165 end 1477121710746307165  Run 311170, LB 818, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:35:22 2016 UTC-Sat Oct 22 07:35:22 2016 UTC (0.001 )  Time stamp start 1477121722972636945 end 1477121722971636945  Run 311170, LB 818, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:35:35 2016 UTC-Sat Oct 22 07:35:35 2016 UTC (0.001 )  Time stamp start 1477121735277988990 end 1477121735276988990  Run 311170, LB 818, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:35:43 2016 UTC-Sat Oct 22 07:35:43 2016 UTC (0.000 )  Time stamp start 1477121743446889945 end 1477121743446889645  Run 311170, LB 818, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:35:54 2016 UTC-Sat Oct 22 07:35:54 2016 UTC (0.001 )  Time stamp start 1477121754239074595 end 1477121754238074470  Run 311170, LB 818, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:02 2016 UTC-Sat Oct 22 07:36:02 2016 UTC (0.001 )  Time stamp start 1477121762249790930 end 1477121762248790930  Run 311170, LB 818, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:08 2016 UTC-Sat Oct 22 07:36:08 2016 UTC (0.001 )  Time stamp start 1477121768521170570 end 1477121768520170570  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:12 2016 UTC-Sat Oct 22 07:36:12 2016 UTC (0.001 )  Time stamp start 1477121772201515095 end 1477121772200515095  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:17 2016 UTC-Sat Oct 22 07:36:17 2016 UTC (0.001 )  Time stamp start 1477121777592025905 end 1477121777591025905  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:24 2016 UTC-Sat Oct 22 07:36:24 2016 UTC (0.001 )  Time stamp start 1477121784134039735 end 1477121784133039735  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:26 2016 UTC-Sat Oct 22 07:36:26 2016 UTC (0.001 )  Time stamp start 1477121786919757415 end 1477121786918757240  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:32 2016 UTC-Sat Oct 22 07:36:32 2016 UTC (0.001 )  Time stamp start 1477121792268219640 end 1477121792267219640  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:36 2016 UTC-Sat Oct 22 07:36:36 2016 UTC (0.001 )  Time stamp start 1477121796858397960 end 1477121796857397960  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:36:44 2016 UTC-Sat Oct 22 07:36:44 2016 UTC (0.001 )  Time stamp start 1477121804489140875 end 1477121804488140875  Run 311170, LB 819, lumi 6.26
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:37:19 2016 UTC-Sat Oct 22 07:37:19 2016 UTC (0.001 )  Time stamp start 1477121839425815830 end 1477121839424815830  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:37:23 2016 UTC-Sat Oct 22 07:37:23 2016 UTC (0.001 )  Time stamp start 1477121843488268090 end 1477121843487267790  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:37:27 2016 UTC-Sat Oct 22 07:37:27 2016 UTC (0.001 )  Time stamp start 1477121847572390940 end 1477121847571390940  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:37:38 2016 UTC-Sat Oct 22 07:37:38 2016 UTC (0.001 )  Time stamp start 1477121858156214860 end 1477121858155214860  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:37:45 2016 UTC-Sat Oct 22 07:37:45 2016 UTC (0.001 )  Time stamp start 1477121865045592640 end 1477121865044592640  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:37:51 2016 UTC-Sat Oct 22 07:37:51 2016 UTC (0.001 )  Time stamp start 1477121871787670640 end 1477121871786670640  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:38:00 2016 UTC-Sat Oct 22 07:38:00 2016 UTC (0.001 )  Time stamp start 1477121880538337595 end 1477121880537337470  Run 311170, LB 820, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:38:36 2016 UTC-Sat Oct 22 07:38:36 2016 UTC (0.001 )  Time stamp start 1477121916801040510 end 1477121916800040510  Run 311170, LB 821, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:38:43 2016 UTC-Sat Oct 22 07:38:43 2016 UTC (0.001 )  Time stamp start 1477121923273931685 end 1477121923272931685  Run 311170, LB 821, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:38:50 2016 UTC-Sat Oct 22 07:38:50 2016 UTC (0.001 )  Time stamp start 1477121930893254840 end 1477121930892254840  Run 311170, LB 821, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:38:55 2016 UTC-Sat Oct 22 07:38:55 2016 UTC (0.001 )  Time stamp start 1477121935690587330 end 1477121935689587330  Run 311170, LB 821, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:39:01 2016 UTC-Sat Oct 22 07:39:01 2016 UTC (0.001 )  Time stamp start 1477121941762345830 end 1477121941761345830  Run 311170, LB 821, lumi 6.25
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:39:13 2016 UTC-Sat Oct 22 07:39:13 2016 UTC (0.001 )  Time stamp start 1477121953200761835 end 1477121953199761835  Run 311170, LB 822, lumi 6.24
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:39:19 2016 UTC-Sat Oct 22 07:39:19 2016 UTC (0.001 )  Time stamp start 1477121959894320920 end 1477121959893320920  Run 311170, LB 822, lumi 6.24
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:39:31 2016 UTC-Sat Oct 22 07:39:31 2016 UTC (0.001 )  Time stamp start 1477121971615030470 end 1477121971614030470  Run 311170, LB 822, lumi 6.24
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:42:59 2016 UTC-Sat Oct 22 07:42:59 2016 UTC (0.001 )  Time stamp start 1477122179186625210 end 1477122179185625210  Run 311170, LB 827, lumi 6.22
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:43:07 2016 UTC-Sat Oct 22 07:43:07 2016 UTC (0.000 )  Time stamp start 1477122187219043870 end 1477122187219043445  Run 311170, LB 827, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:09 2016 UTC-Sat Oct 22 07:45:09 2016 UTC (0.001 )  Time stamp start 1477122309977569750 end 1477122309976569750  Run 311170, LB 829, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:17 2016 UTC-Sat Oct 22 07:45:17 2016 UTC (0.001 )  Time stamp start 1477122317635120930 end 1477122317634120930  Run 311170, LB 829, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:23 2016 UTC-Sat Oct 22 07:45:23 2016 UTC (0.001 )  Time stamp start 1477122323166387540 end 1477122323165387540  Run 311170, LB 829, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:28 2016 UTC-Sat Oct 22 07:45:28 2016 UTC (0.001 )  Time stamp start 1477122328617066780 end 1477122328616066780  Run 311170, LB 829, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:32 2016 UTC-Sat Oct 22 07:45:32 2016 UTC (0.001 )  Time stamp start 1477122332765158135 end 1477122332764158135  Run 311170, LB 829, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:42 2016 UTC-Sat Oct 22 07:45:42 2016 UTC (0.001 )  Time stamp start 1477122342887441990 end 1477122342886441990  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:47 2016 UTC-Sat Oct 22 07:45:47 2016 UTC (0.001 )  Time stamp start 1477122347981553520 end 1477122347980553520  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:45:55 2016 UTC-Sat Oct 22 07:45:55 2016 UTC (0.001 )  Time stamp start 1477122355246021040 end 1477122355245021040  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:03 2016 UTC-Sat Oct 22 07:46:03 2016 UTC (0.001 )  Time stamp start 1477122363522923960 end 1477122363521923960  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:12 2016 UTC-Sat Oct 22 07:46:12 2016 UTC (0.001 )  Time stamp start 1477122372506839160 end 1477122372505839160  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:16 2016 UTC-Sat Oct 22 07:46:16 2016 UTC (0.001 )  Time stamp start 1477122376844906795 end 1477122376843906795  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:30 2016 UTC-Sat Oct 22 07:46:30 2016 UTC (0.001 )  Time stamp start 1477122390738355540 end 1477122390737355540  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:39 2016 UTC-Sat Oct 22 07:46:39 2016 UTC (0.001 )  Time stamp start 1477122399262225055 end 1477122399261224930  Run 311170, LB 830, lumi 6.21
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:45 2016 UTC-Sat Oct 22 07:46:45 2016 UTC (0.001 )  Time stamp start 1477122405240421895 end 1477122405239421895  Run 311170, LB 831, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:53 2016 UTC-Sat Oct 22 07:46:53 2016 UTC (0.001 )  Time stamp start 1477122413042477855 end 1477122413041477855  Run 311170, LB 831, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:46:56 2016 UTC-Sat Oct 22 07:46:56 2016 UTC (0.001 )  Time stamp start 1477122416392344340 end 1477122416391344340  Run 311170, LB 831, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:47:24 2016 UTC-Sat Oct 22 07:47:24 2016 UTC (0.001 )  Time stamp start 1477122444135242995 end 1477122444134242995  Run 311170, LB 831, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:47:31 2016 UTC-Sat Oct 22 07:47:31 2016 UTC (0.001 )  Time stamp start 1477122451289099015 end 1477122451288099015  Run 311170, LB 831, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:47:38 2016 UTC-Sat Oct 22 07:47:38 2016 UTC (0.001 )  Time stamp start 1477122458535002680 end 1477122458534002680  Run 311170, LB 831, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:47:50 2016 UTC-Sat Oct 22 07:47:50 2016 UTC (0.001 )  Time stamp start 1477122470168263325 end 1477122470167263325  Run 311170, LB 832, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:47:57 2016 UTC-Sat Oct 22 07:47:57 2016 UTC (0.001 )  Time stamp start 1477122477013369430 end 1477122477012369135  Run 311170, LB 832, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:48:05 2016 UTC-Sat Oct 22 07:48:05 2016 UTC (0.001 )  Time stamp start 1477122485363262225 end 1477122485362262050  Run 311170, LB 832, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:48:11 2016 UTC-Sat Oct 22 07:48:11 2016 UTC (0.001 )  Time stamp start 1477122491632668610 end 1477122491631668610  Run 311170, LB 832, lumi 6.20
Event Veto ['MiniNoiseBurst'], Sat Oct 22 07:48:20 2016 UTC-Sat Oct 22 07:48:20 2016 UTC (0.001 )  Time stamp start 1477122500913302470 end 1477122500912302470  Run 311170, LB 832, lumi 6.20
